,workerid,key,value
1754,W780c1864fc,bonus,2
1755,Wdd267739bf,startTime,Sat Apr 16 2022 14:14:08 GMT+0100 (British Summer Time)
1756,Wdd267739bf,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1757,Wdd267739bf,trialDataFile,exp2_split4
1758,Wdd267739bf,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1759,Wdd267739bf,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1760,Wdd267739bf,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1761,Wdd267739bf,bonus,2
1762,W24abf45a42,startTime,Sat Apr 16 2022 08:25:12 GMT-0500 (Central Daylight Time)
1763,Wb9c5c106f0,startTime,Sat Apr 16 2022 09:18:40 GMT-0400 (hora de verano oriental)
1764,Wb9c5c106f0,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1765,Wb9c5c106f0,trialDataFile,exp2_split4
1766,Wb9c5c106f0,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1767,Wb9c5c106f0,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1768,Wb9c5c106f0,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1769,Wb9c5c106f0,bonus,2
1770,W025ca6aa4a,startTime,Sat Apr 16 2022 14:27:41 GMT+0100 (British Summer Time)
1771,Wf68020b9d3,startTime,Sat Apr 16 2022 14:33:01 GMT+0100 (BST)
1772,Wf68020b9d3,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1773,Wf68020b9d3,trialDataFile,exp2_split2
1774,Wf68020b9d3,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1775,Wf68020b9d3,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
1776,Wf68020b9d3,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":10}"
1777,Wf68020b9d3,quizPassed,"{""attempt"":2,""correct"":10,""total"":10}"
1778,Wf68020b9d3,bonus,2
1779,We38c26b94a,startTime,Sat Apr 16 2022 09:13:52 GMT-0400 (Eastern Daylight Time)
1780,We38c26b94a,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1781,We38c26b94a,trialDataFile,exp2_split3
1782,We38c26b94a,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1783,We38c26b94a,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1784,We38c26b94a,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1785,We38c26b94a,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1786,We38c26b94a,bonus,2
1787,Wa57c77b317,startTime,Sat Apr 16 2022 14:26:17 GMT+0100 (British Summer Time)
1788,Wa57c77b317,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1789,Wa57c77b317,trialDataFile,exp2_split4
1790,Wa57c77b317,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1791,Wa57c77b317,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1792,Wa57c77b317,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1793,Wa57c77b317,bonus,2
1794,W72a1760ec7,startTime,Sat Apr 16 2022 14:29:03 GMT+0100 (British Summer Time)
1795,W72a1760ec7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1796,W72a1760ec7,trialDataFile,exp2_split4
1797,W72a1760ec7,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1798,W72a1760ec7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1799,W72a1760ec7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1800,W72a1760ec7,bonus,2
1801,W7481a7cd19,startTime,Sat Apr 16 2022 08:29:40 GMT-0500 (Central Daylight Time)
1802,W7481a7cd19,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1803,W7481a7cd19,trialDataFile,exp2_split2
1804,W7481a7cd19,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1805,W7481a7cd19,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1806,W7481a7cd19,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1807,W7481a7cd19,bonus,2
1808,W33c3204980,startTime,Sat Apr 16 2022 09:26:05 GMT-0400 (Eastern Daylight Time)
1809,W33c3204980,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1810,W33c3204980,trialDataFile,exp2_split2
1811,W33c3204980,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1812,W33c3204980,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
1813,W33c3204980,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
1814,W33c3204980,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
1815,W33c3204980,bonus,2
1816,Wb4888de986,startTime,Sat Apr 16 2022 14:29:11 GMT+0100 (British Summer Time)
1817,Wb4888de986,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1818,Wb4888de986,trialDataFile,exp2_split2
1819,Wb4888de986,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1820,Wb4888de986,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1821,Wb4888de986,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1822,Wb4888de986,bonus,2
1823,W2b63fde01b,startTime,Sat Apr 16 2022 09:27:45 GMT-0400 (Eastern Daylight Time)
1824,Wcf968f25d1,startTime,Sat Apr 16 2022 14:29:27 GMT+0100 (British Summer Time)
1825,Wcf968f25d1,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1826,Wcf968f25d1,trialDataFile,exp2_split2
1827,Wcf968f25d1,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1828,Wcf968f25d1,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1829,Wcf968f25d1,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1830,Wcf968f25d1,bonus,2
1831,W00d6a87210,startTime,Sat Apr 16 2022 14:28:18 GMT+0100 (British Summer Time)
1832,W00d6a87210,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1833,W00d6a87210,trialDataFile,exp2_split3
1834,W00d6a87210,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1835,W00d6a87210,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1836,W00d6a87210,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1837,W00d6a87210,bonus,2
1838,W88e58a616d,startTime,Sat Apr 16 2022 14:29:53 GMT+0100 (British Summer Time)
1839,W88e58a616d,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1840,W88e58a616d,trialDataFile,exp2_split1
1841,W88e58a616d,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1842,W88e58a616d,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1843,W88e58a616d,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1844,W88e58a616d,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1845,W88e58a616d,bonus,2
1846,Wd23624e29b,startTime,Sat Apr 16 2022 09:30:06 GMT-0400 (Eastern Daylight Time)
1847,W7147115ffa,startTime,Sat Apr 16 2022 09:29:14 GMT-0400 (Eastern Daylight Time)
1848,W7147115ffa,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1849,W7147115ffa,trialDataFile,exp2_split2
1850,W7147115ffa,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1851,W7147115ffa,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1852,W7147115ffa,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1853,W7147115ffa,bonus,2
1854,W7e2593f0dd,startTime,Sat Apr 16 2022 09:27:33 GMT-0400 (Eastern Daylight Time)
1855,W7e2593f0dd,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1856,W7e2593f0dd,trialDataFile,exp2_split1
1857,W7e2593f0dd,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1858,W7e2593f0dd,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
1859,W7e2593f0dd,quizAttempt-2,"{""attempt"":2,""correct"":13,""total"":13}"
1860,W7e2593f0dd,quizPassed,"{""attempt"":2,""correct"":13,""total"":13}"
1861,W7e2593f0dd,bonus,2
1862,Wd5b13e0e47,startTime,Sat Apr 16 2022 09:29:48 GMT-0400 (Eastern Daylight Time)
1863,Wd5b13e0e47,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1864,Wd5b13e0e47,trialDataFile,exp2_split3
1865,Wd5b13e0e47,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1866,Wd5b13e0e47,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1867,Wd5b13e0e47,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1868,Wd5b13e0e47,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1869,Wd5b13e0e47,bonus,2
1870,W0971403e0c,startTime,Sat Apr 16 2022 14:29:32 GMT+0100 (British Summer Time)
1871,W0971403e0c,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1872,W0971403e0c,trialDataFile,exp2_split1
1873,W0971403e0c,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1874,W0971403e0c,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1875,W0971403e0c,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1876,W0971403e0c,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1877,W0971403e0c,bonus,2
1878,W8ddce95524,startTime,Sat Apr 16 2022 08:31:00 GMT-0500 (Central Daylight Time)
1879,W8ddce95524,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1880,W8ddce95524,trialDataFile,exp2_split2
1881,W8ddce95524,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1882,W8ddce95524,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1883,W8ddce95524,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1884,W8ddce95524,bonus,2
1885,W287a8111ca,startTime,Sat Apr 16 2022 09:30:08 GMT-0400 (Eastern Daylight Time)
1886,W287a8111ca,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1887,W287a8111ca,trialDataFile,exp2_split1
1888,W287a8111ca,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1889,W287a8111ca,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1890,W287a8111ca,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1891,W287a8111ca,bonus,2
1892,W81e5500679,startTime,Sat Apr 16 2022 08:29:41 GMT-0500 (CDT)
1893,W81e5500679,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1894,W81e5500679,trialDataFile,exp2_split3
1895,W81e5500679,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1896,W81e5500679,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
1897,W81e5500679,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":10}"
1898,W81e5500679,quizAttempt-3,"{""attempt"":3,""correct"":1,""total"":6}"
1899,W81e5500679,quizFailed,"{""attempt"":3,""correct"":1,""total"":6}"
1900,We094d59d4e,startTime,Sat Apr 16 2022 07:31:32 GMT-0600 (Mountain Daylight Time)
1901,We094d59d4e,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1902,We094d59d4e,trialDataFile,exp2_split1
1903,We094d59d4e,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1904,We094d59d4e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1905,We094d59d4e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1906,We094d59d4e,bonus,2
1907,Wb00887b953,bonus,2
1908,Wb00887b953,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1909,Wb00887b953,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1910,Wb00887b953,quizAttempt-1,"{""attempt"":1,""correct"":7,""total"":16}"
1911,Wb00887b953,quizAttempt-2,"{""attempt"":2,""correct"":0,""total"":9}"
1912,Wb00887b953,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1913,Wb00887b953,startTime,Sat Apr 16 2022 08:47:43 GMT-0500 (Central Daylight Time)
1914,Wb00887b953,trialDataFile,exp2_split2
1915,Wb00887b953,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":9}"
1916,Wb00887b953,quizFailed,"{""attempt"":3,""correct"":2,""total"":9}"
1917,Wf952ca15b5,startTime,Sat Apr 16 2022 08:29:47 GMT-0500 (Central Daylight Time)
1918,Wf952ca15b5,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1919,Wf952ca15b5,trialDataFile,exp2_split1
1920,Wf952ca15b5,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1921,Wf952ca15b5,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
1922,Wf952ca15b5,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
1923,Wf952ca15b5,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
1924,Wf952ca15b5,bonus,2
1925,W748ae59664,startTime,Sat Apr 16 2022 09:28:09 GMT-0400 (Eastern Daylight Time)
1926,Wf1b05ccb4a,startTime,Sat Apr 16 2022 08:32:40 GMT-0500 (Central Daylight Time)
1927,Wf1b05ccb4a,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1928,Wf1b05ccb4a,trialDataFile,exp2_split2
1929,Wf1b05ccb4a,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1930,Wf1b05ccb4a,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1931,Wf1b05ccb4a,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":3}"
1932,Wf1b05ccb4a,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1933,Wf1b05ccb4a,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1934,Wf1b05ccb4a,bonus,2
1935,Wf732e7c27d,startTime,Sat Apr 16 2022 09:57:54 GMT-0400 (Eastern Daylight Time)
1936,Wf732e7c27d,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1937,Wf732e7c27d,trialDataFile,exp2_split2
1938,Wf732e7c27d,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1939,Wf732e7c27d,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
1940,Wf732e7c27d,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":13}"
1941,Wf732e7c27d,quizAttempt-3,"{""attempt"":3,""correct"":8,""total"":10}"
1942,Wf732e7c27d,quizFailed,"{""attempt"":3,""correct"":8,""total"":10}"
1943,Wd8676a49b4,startTime,Sat Apr 16 2022 09:57:37 GMT-0400 (Eastern Daylight Time)
1944,W5e6c265a39,startTime,Sat Apr 16 2022 14:33:17 GMT+0100 (British Summer Time)
1945,W5e6c265a39,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1946,W5e6c265a39,trialDataFile,exp2_split1
1947,W5e6c265a39,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1948,W5e6c265a39,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1949,W5e6c265a39,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1950,W5e6c265a39,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1951,W5e6c265a39,bonus,2
1952,W52eb88e788,startTime,Sat Apr 16 2022 09:33:36 GMT-0400 (Eastern Daylight Time)
1953,W52eb88e788,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1954,W52eb88e788,trialDataFile,exp2_split3
1955,W52eb88e788,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1956,W52eb88e788,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1957,W52eb88e788,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":7}"
1958,W52eb88e788,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":7}"
1959,W52eb88e788,quizFailed,"{""attempt"":3,""correct"":4,""total"":7}"
1960,W9a240e63f3,startTime,Sat Apr 16 2022 09:35:45 GMT-0400 (Eastern Daylight Time)
1961,W9a240e63f3,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1962,W9a240e63f3,trialDataFile,exp2_split1
1963,W9a240e63f3,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1964,W9a240e63f3,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1965,W9a240e63f3,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1966,W9a240e63f3,bonus,2
1967,W8ea56859ab,startTime,Sat Apr 16 2022 08:47:31 GMT-0500 (Central Daylight Time)
1968,W8ea56859ab,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1969,W8ea56859ab,trialDataFile,exp2_split3
1970,W8ea56859ab,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1971,W8ea56859ab,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1972,W8ea56859ab,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1973,W8ea56859ab,bonus,2
1974,W763ad5015b,startTime,Sat Apr 16 2022 08:32:21 GMT-0500 (Central Daylight Time)
1975,W763ad5015b,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1976,W763ad5015b,trialDataFile,exp2_split2
1977,W763ad5015b,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1978,W763ad5015b,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
1979,W763ad5015b,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":6}"
1980,W763ad5015b,quizPassed,"{""attempt"":2,""correct"":6,""total"":6}"
1981,W763ad5015b,bonus,2
1982,Wa840d2d0d4,startTime,Sat Apr 16 2022 14:58:13 GMT+0100 (British Summer Time)
1983,Wa840d2d0d4,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1984,Wa840d2d0d4,trialDataFile,exp2_split4
1985,Wa840d2d0d4,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1986,Wa840d2d0d4,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
1987,Wa840d2d0d4,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":9}"
1988,Wa840d2d0d4,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":6}"
1989,Wa840d2d0d4,quizFailed,"{""attempt"":3,""correct"":2,""total"":6}"
1990,W6523f27760,startTime,Sat Apr 16 2022 09:57:04 GMT-0400 (Eastern Daylight Time)
1991,W6523f27760,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1992,W6523f27760,trialDataFile,exp2_split2
1993,W6523f27760,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1994,W6523f27760,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1995,W6523f27760,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1996,W6523f27760,bonus,2
1997,W2d9a1032e6,startTime,Sat Apr 16 2022 08:56:53 GMT-0500 (Central Daylight Time)
1998,W2d9a1032e6,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1999,W2d9a1032e6,trialDataFile,exp2_split1
2000,W2d9a1032e6,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
2001,W2d9a1032e6,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2002,W2d9a1032e6,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2003,W2d9a1032e6,bonus,2
2004,W56c4e200fd,startTime,Sat Apr 16 2022 09:35:52 GMT-0400 (Eastern Daylight Time)
2005,W56c4e200fd,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
2006,W56c4e200fd,trialDataFile,exp2_split4
2007,W56c4e200fd,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
2008,W56c4e200fd,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
2009,W56c4e200fd,quizAttempt-2,"{""attempt"":2,""correct"":8,""total"":10}"
2010,W56c4e200fd,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
2011,W56c4e200fd,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
2012,W56c4e200fd,bonus,2
2013,W07ff1c3a96,startTime,Sat Apr 16 2022 06:50:14 GMT-0700 (Pacific Daylight Time)
2014,W07ff1c3a96,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
2015,W07ff1c3a96,trialDataFile,exp2_split1
2016,W07ff1c3a96,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
2017,W07ff1c3a96,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
2018,W07ff1c3a96,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":7}"
2019,W07ff1c3a96,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":4}"
2020,W07ff1c3a96,quizFailed,"{""attempt"":3,""correct"":2,""total"":4}"
2021,W4b6d49a1d7,startTime,Sat Apr 16 2022 09:58:32 GMT-0400 (Eastern Daylight Time)
2022,W4b6d49a1d7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
2023,W4b6d49a1d7,trialDataFile,exp2_split1
2024,W4b6d49a1d7,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
2025,W4b6d49a1d7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2026,W4b6d49a1d7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2027,W4b6d49a1d7,bonus,2
2028,Wf2e4bf6192,startTime,Sat Apr 16 2022 10:01:38 GMT-0400 (Eastern Daylight Time)
2029,Wf2e4bf6192,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
2030,Wf2e4bf6192,trialDataFile,exp2_split3
2031,Wf2e4bf6192,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
2032,Wf2e4bf6192,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2033,Wf2e4bf6192,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2034,Wf2e4bf6192,bonus,2
2035,Wa50064e42e,startTime,Sat Apr 16 2022 10:02:08 GMT-0400 (EDT)
2036,Wa50064e42e,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
2037,Wa50064e42e,trialDataFile,exp2_split1
2038,Wa50064e42e,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
2039,Wa50064e42e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2040,Wa50064e42e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2041,Wa50064e42e,bonus,2
2042,W715e5724b9,startTime,Sat Apr 16 2022 15:30:21 GMT+0100 (British Summer Time)
2043,W715e5724b9,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
2044,W715e5724b9,trialDataFile,exp2_split4
