,workerid,key,value
1744,Wd1516d6c6e,quizPassed,"{""attempt"":2,""correct"":6,""total"":6}"
1745,Wd1516d6c6e,bonus,2
1746,Wd8a3b65952,startTime,Fri Apr 15 2022 17:27:12 GMT+0100 (British Summer Time)
1747,Wd8a3b65952,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1748,Wd8a3b65952,trialDataFile,exp1_split1
1749,Wd8a3b65952,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1750,Wd8a3b65952,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1751,Wd8a3b65952,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1752,Wd8a3b65952,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1753,Wd8a3b65952,bonus,2
1754,W11f0e66f12,startTime,Fri Apr 15 2022 17:26:01 GMT+0100 (British Summer Time)
1755,W11f0e66f12,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1756,W11f0e66f12,trialDataFile,exp1_split1
1757,W11f0e66f12,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1758,W11f0e66f12,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1759,W11f0e66f12,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1760,W11f0e66f12,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1761,W11f0e66f12,bonus,2
1762,W25d992ad6b,startTime,Fri Apr 15 2022 12:26:57 GMT-0400 (Eastern Daylight Time)
1763,W25d992ad6b,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1764,W25d992ad6b,trialDataFile,exp1_split1
1765,W25d992ad6b,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1766,W25d992ad6b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1767,W25d992ad6b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1768,W25d992ad6b,bonus,2
1769,W9933321573,startTime,Fri Apr 15 2022 11:26:25 GMT-0600 (Mountain Daylight Time)
1770,W236762b859,startTime,Fri Apr 15 2022 18:27:32 GMT+0100 (British Summer Time)
1771,W236762b859,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1772,W236762b859,trialDataFile,exp1_split3
1773,W236762b859,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1774,W236762b859,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1775,W236762b859,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1776,W236762b859,bonus,2
1777,W8429a77ffa,startTime,Fri Apr 15 2022 13:27:13 GMT-0400 (Eastern Daylight Time)
1778,W8429a77ffa,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1779,W8429a77ffa,trialDataFile,exp1_split3
1780,W8429a77ffa,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1781,W8429a77ffa,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1782,W8429a77ffa,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1783,W8429a77ffa,bonus,2
1784,Wb9fc4c76e4,startTime,Fri Apr 15 2022 18:27:23 GMT+0100 (British Summer Time)
1785,Wb9fc4c76e4,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1786,Wb9fc4c76e4,trialDataFile,exp1_split2
1787,Wb9fc4c76e4,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1788,Wb9fc4c76e4,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1789,Wb9fc4c76e4,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1790,Wb9fc4c76e4,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1791,Wb9fc4c76e4,bonus,2
1792,Wcc6a311d5a,startTime,Fri Apr 15 2022 13:27:12 GMT-0400 (Eastern Daylight Time)
1793,Wcc6a311d5a,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1794,Wcc6a311d5a,trialDataFile,exp1_split2
1795,Wcc6a311d5a,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1796,Wcc6a311d5a,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1797,Wcc6a311d5a,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1798,Wcc6a311d5a,bonus,2
1799,Wb68b420714,startTime,Fri Apr 15 2022 17:27:04 GMT+0100 (British Summer Time)
1800,Wb68b420714,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1801,Wb68b420714,trialDataFile,exp1_split3
1802,Wb68b420714,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1803,Wb68b420714,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1804,Wb68b420714,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1805,Wb68b420714,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1806,Wb68b420714,bonus,2
1807,Wf12cfa8f1d,startTime,Fri Apr 15 2022 17:26:58 GMT+0100 (British Summer Time)
1808,Wf12cfa8f1d,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1809,Wf12cfa8f1d,trialDataFile,exp1_split2
1810,Wf12cfa8f1d,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1811,Wf12cfa8f1d,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
1812,Wf12cfa8f1d,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":10}"
1813,Wf12cfa8f1d,quizPassed,"{""attempt"":2,""correct"":10,""total"":10}"
1814,Wf12cfa8f1d,bonus,2
1815,W4b13b4578c,startTime,Fri Apr 15 2022 17:27:02 GMT+0100 (British Summer Time)
1816,W4b13b4578c,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1817,W4b13b4578c,trialDataFile,exp1_split2
1818,W4b13b4578c,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1819,W4b13b4578c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1820,W4b13b4578c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1821,W4b13b4578c,bonus,2
1822,W1f03f153f4,startTime,Fri Apr 15 2022 12:27:03 GMT-0400 (Eastern Daylight Time)
1823,W1f03f153f4,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1824,W1f03f153f4,trialDataFile,exp1_split1
1825,W1f03f153f4,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1826,W1f03f153f4,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1827,W1f03f153f4,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1828,W1f03f153f4,bonus,2
1829,W9f05d28f01,startTime,Fri Apr 15 2022 17:27:03 GMT+0100 (British Summer Time)
1830,W9f05d28f01,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1831,W9f05d28f01,trialDataFile,exp1_split1
1832,W9f05d28f01,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1833,W9f05d28f01,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1834,W9f05d28f01,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1835,W9f05d28f01,bonus,2
1836,Wfa68c19691,startTime,Fri Apr 15 2022 17:27:07 GMT+0100 (British Summer Time)
1837,Wfa68c19691,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1838,Wfa68c19691,trialDataFile,exp1_split3
1839,Wfa68c19691,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1840,Wfa68c19691,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1841,Wfa68c19691,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1842,Wfa68c19691,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1843,Wfa68c19691,bonus,2
1844,Wea9c1e333d,startTime,Fri Apr 15 2022 17:27:20 GMT+0100 (British Summer Time)
1845,Wea9c1e333d,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1846,Wea9c1e333d,trialDataFile,exp1_split3
1847,Wea9c1e333d,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1848,Wea9c1e333d,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1849,Wea9c1e333d,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1850,Wea9c1e333d,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1851,Wea9c1e333d,bonus,2
1852,W57689ce92c,startTime,Fri Apr 15 2022 09:27:17 GMT-0700 (Mountain Standard Time)
1853,W57689ce92c,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1854,W57689ce92c,trialDataFile,exp1_split2
1855,W57689ce92c,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1856,W57689ce92c,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
1857,W57689ce92c,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":10}"
1858,W57689ce92c,quizPassed,"{""attempt"":2,""correct"":10,""total"":10}"
1859,W57689ce92c,bonus,2
1860,W16bcbffe61,startTime,Fri Apr 15 2022 17:27:03 GMT+0100 (British Summer Time)
1861,W16bcbffe61,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1862,W16bcbffe61,trialDataFile,exp1_split2
1863,W16bcbffe61,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1864,W16bcbffe61,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1865,W16bcbffe61,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1866,W16bcbffe61,bonus,2
1867,W9b98765cf2,startTime,Fri Apr 15 2022 18:27:37 GMT+0100 (British Summer Time)
1868,W9b98765cf2,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1869,W9b98765cf2,trialDataFile,exp1_split2
1870,W9b98765cf2,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1871,W9b98765cf2,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1872,W9b98765cf2,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1873,W9b98765cf2,bonus,2
1874,W145276158d,startTime,Fri Apr 15 2022 18:27:41 GMT+0100 (British Summer Time)
1875,W145276158d,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1876,W145276158d,trialDataFile,exp1_split3
1877,W145276158d,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1878,W145276158d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1879,W145276158d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1880,W145276158d,bonus,2
1881,Wc11bb03b5c,startTime,Fri Apr 15 2022 18:27:54 GMT+0100 (British Summer Time)
1882,Wc11bb03b5c,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1883,Wc11bb03b5c,trialDataFile,exp1_split2
1884,Wc11bb03b5c,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1885,Wc11bb03b5c,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1886,Wc11bb03b5c,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1887,Wc11bb03b5c,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1888,Wc11bb03b5c,bonus,2
1889,W5ab4f66903,startTime,Fri Apr 15 2022 12:27:15 GMT-0400 (Eastern Daylight Time)
1890,We18b57a971,startTime,Fri Apr 15 2022 17:27:14 GMT+0100 (British Summer Time)
1891,We18b57a971,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1892,We18b57a971,trialDataFile,exp1_split1
1893,We18b57a971,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1894,We18b57a971,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1895,We18b57a971,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1896,We18b57a971,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1897,We18b57a971,bonus,2
1898,W2a39d6bbb7,startTime,Fri Apr 15 2022 17:27:14 GMT+0100 (British Summer Time)
1899,W2a39d6bbb7,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1900,W2a39d6bbb7,trialDataFile,exp1_split2
1901,W2a39d6bbb7,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1902,W2a39d6bbb7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1903,W2a39d6bbb7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1904,W2a39d6bbb7,bonus,2
1905,W63b7a16a45,startTime,Fri Apr 15 2022 17:27:24 GMT+0100 (British Summer Time)
1906,W63b7a16a45,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1907,W63b7a16a45,trialDataFile,exp1_split3
1908,W63b7a16a45,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1909,W63b7a16a45,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1910,W63b7a16a45,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1911,W63b7a16a45,bonus,2
1912,W077cb8d75f,startTime,Fri Apr 15 2022 10:29:40 GMT-0700 (Pacific Daylight Time)
1913,W077cb8d75f,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1914,W077cb8d75f,trialDataFile,exp1_split1
1915,W077cb8d75f,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1916,W077cb8d75f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1917,W077cb8d75f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1918,W077cb8d75f,bonus,2
1919,W67dc2647b0,startTime,Fri Apr 15 2022 17:27:23 GMT+0100 (British Summer Time)
1920,W67dc2647b0,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1921,W67dc2647b0,trialDataFile,exp1_split3
1922,W67dc2647b0,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1923,W67dc2647b0,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1924,W67dc2647b0,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1925,W67dc2647b0,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1926,W67dc2647b0,bonus,2
1927,Wb6c34c92d8,startTime,Fri Apr 15 2022 17:27:20 GMT+0100 (British Summer Time)
1928,Wb6c34c92d8,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1929,Wb6c34c92d8,trialDataFile,exp1_split3
1930,Wb6c34c92d8,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1931,Wb6c34c92d8,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1932,Wb6c34c92d8,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1933,Wb6c34c92d8,bonus,2
1934,Wd9102c1f63,startTime,Fri Apr 15 2022 17:27:17 GMT+0100 (British Summer Time)
1935,Wd9102c1f63,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1936,Wd9102c1f63,trialDataFile,exp1_split3
1937,Wd9102c1f63,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1938,Wd9102c1f63,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1939,Wd9102c1f63,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1940,Wd9102c1f63,bonus,2
1941,Wc1610d965f,startTime,Fri Apr 15 2022 17:27:33 GMT+0100 (British Summer Time)
1942,Wc1610d965f,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1943,Wc1610d965f,trialDataFile,exp1_split1
1944,Wc1610d965f,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1945,Wc1610d965f,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
1946,Wc1610d965f,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":13}"
1947,Wc1610d965f,quizAttempt-3,"{""attempt"":3,""correct"":10,""total"":10}"
1948,Wc1610d965f,quizPassed,"{""attempt"":3,""correct"":10,""total"":10}"
1949,Wc1610d965f,bonus,2
1950,Wf2df663d81,startTime,Fri Apr 15 2022 18:29:35 GMT+0100 (British Summer Time)
1951,W06a682ae6c,startTime,Fri Apr 15 2022 18:28:21 GMT+0100 (British Summer Time)
1952,W06a682ae6c,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1953,W06a682ae6c,trialDataFile,exp1_split2
1954,W06a682ae6c,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1955,W06a682ae6c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1956,W06a682ae6c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1957,W06a682ae6c,bonus,2
1958,W3033b60d1d,startTime,Fri Apr 15 2022 18:28:37 GMT+0100 (British Summer Time)
1959,W3033b60d1d,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1960,W3033b60d1d,trialDataFile,exp1_split1
1961,W3033b60d1d,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1962,W3033b60d1d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1963,W3033b60d1d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1964,W3033b60d1d,bonus,2
1965,Wb9ed00ba66,startTime,Fri Apr 15 2022 18:29:46 GMT+0100 (British Summer Time)
1966,Wb9ed00ba66,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1967,Wb9ed00ba66,trialDataFile,exp1_split3
1968,Wb9ed00ba66,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1969,Wb9ed00ba66,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1970,Wb9ed00ba66,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1971,Wb9ed00ba66,bonus,2
1972,W8d62a09c1a,startTime,Fri Apr 15 2022 18:29:33 GMT+0100 (British Summer Time)
1973,W8d62a09c1a,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1974,W8d62a09c1a,trialDataFile,exp1_split3
1975,W8d62a09c1a,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1976,W8d62a09c1a,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1977,W8d62a09c1a,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1978,W8d62a09c1a,bonus,2
1979,We4e29ab129,startTime,Fri Apr 15 2022 17:28:48 GMT+0100 (British Summer Time)
1980,We4e29ab129,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1981,We4e29ab129,trialDataFile,exp1_split3
1982,We4e29ab129,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1983,We4e29ab129,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1984,We4e29ab129,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1985,We4e29ab129,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1986,We4e29ab129,bonus,2
1987,W28e2fde14e,startTime,Fri Apr 15 2022 12:29:18 GMT-0400 (Eastern Daylight Time)
1988,W28e2fde14e,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1989,W28e2fde14e,trialDataFile,exp1_split2
1990,W28e2fde14e,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1991,W28e2fde14e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1992,W28e2fde14e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1993,W28e2fde14e,bonus,2
1994,Wf4515c7464,startTime,Fri Apr 15 2022 17:29:05 GMT+0100 (British Summer Time)
1995,Wf4515c7464,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
1996,Wf4515c7464,trialDataFile,exp1_split3
1997,Wf4515c7464,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1998,Wf4515c7464,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
1999,Wf4515c7464,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":13}"
2000,Wf4515c7464,quizAttempt-3,"{""attempt"":3,""correct"":7,""total"":7}"
2001,Wf4515c7464,quizPassed,"{""attempt"":3,""correct"":7,""total"":7}"
2002,Wf4515c7464,bonus,2
2003,W9175628504,startTime,Fri Apr 15 2022 18:28:55 GMT+0100 (British Summer Time)
2004,Wb62bf157e7,startTime,Fri Apr 15 2022 17:27:32 GMT+0100 (British Summer Time)
2005,Wb62bf157e7,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
2006,Wb62bf157e7,trialDataFile,exp1_split1
2007,Wb62bf157e7,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
2008,Wb62bf157e7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2009,Wb62bf157e7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2010,Wb62bf157e7,bonus,2
2011,W58f785befb,startTime,Fri Apr 15 2022 17:29:35 GMT+0100 (British Summer Time)
2012,W58f785befb,condition,"{""objective"":""belief"",""trial_type"":""select"",""horizon"":""ambiguous""}"
2013,W58f785befb,trialDataFile,exp1_split1
2014,W58f785befb,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
2015,W58f785befb,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
2016,W58f785befb,quizAttempt-2,"{""attempt"":2,""correct"":15,""total"":16}"
2017,W58f785befb,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":3}"
2018,W58f785befb,quizFailed,"{""attempt"":3,""correct"":2,""total"":3}"
2019,Wf9eb83f1a7,startTime,Fri Apr 15 2022 17:28:30 GMT+0100 (British Summer Time)
2020,Wf9eb83f1a7,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
2021,Wf9eb83f1a7,trialDataFile,exp1_split1
2022,Wf9eb83f1a7,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
2023,Wf9eb83f1a7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2024,Wf9eb83f1a7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2025,Wf9eb83f1a7,bonus,2
2026,W2f4ed2de5e,startTime,Fri Apr 15 2022 17:27:47 GMT+0100 (British Summer Time)
2027,W2f4ed2de5e,condition,"{""objective"":""ambiguous"",""trial_type"":""select"",""horizon"":""ambiguous""}"
2028,W2f4ed2de5e,trialDataFile,exp1_split2
2029,W2f4ed2de5e,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
2030,W2f4ed2de5e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
2031,W2f4ed2de5e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
2032,W2f4ed2de5e,bonus,2
2033,W4fc0f2a454,startTime,Fri Apr 15 2022 17:27:36 GMT+0100 (British Summer Time)
2034,W4fc0f2a454,condition,"{""objective"":""utility"",""trial_type"":""select"",""horizon"":""ambiguous""}"
2035,W4fc0f2a454,trialDataFile,exp1_split1
